State/UT & Code,Constituency Name & Code,Code Name,Category,Men,Women,Third Gender,Total
Maharashtra-S13,Raigad-GEN,S13_32,Electors - Service,1305,45,0,1350
Maharashtra-S13,Raigad-GEN,S13_32,Electors - Total,821910,847808,4,1669722
Maharashtra-S13,Raigad-GEN,S13_32,Voters - General,500414,509285,0,1009699
Maharashtra-S13,Raigad-GEN,S13_32,Voters - Overseas,0,0,0,0
Maharashtra-S13,Raigad-GEN,S13_32,Voters - Proxy,NA,NA,NA,0
Maharashtra-S13,Raigad-GEN,S13_32,Voters - Postal,NA,NA,NA,5517
Maharashtra-S13,Raigad-GEN,S13_32,Voters - Total,NA,NA,NA,1015216
Maharashtra-S13,Raigad-GEN,S13_32,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,1194
Maharashtra-S13,Raigad-GEN,S13_32,Voters - Polling Percentage,NA,NA,NA,60.8
Maharashtra-S13,Raigad-GEN,S13_32,Votes - Total Votes Polled On Evm,NA,NA,NA,1009699
Maharashtra-S13,Raigad-GEN,S13_32,Votes - Total Deducted Votes From Evm,NA,NA,NA,28382
Maharashtra-S13,Raigad-GEN,S13_32,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,981317
Maharashtra-S13,Raigad-GEN,S13_32,Votes - Postal Votes Counted,NA,NA,NA,5517
Maharashtra-S13,Raigad-GEN,S13_32,Votes - Postal Votes Deducted,NA,NA,NA,832
Maharashtra-S13,Raigad-GEN,S13_32,Votes - Valid Postal Votes,NA,NA,NA,4685
Maharashtra-S13,Raigad-GEN,S13_32,Votes - Total Valid Votes Polled,NA,NA,NA,986002
Maharashtra-S13,Raigad-GEN,S13_32,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Maharashtra-S13,Raigad-GEN,S13_32,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,27270
Maharashtra-S13,Raigad-GEN,S13_32,Votes - Tendered Votes,NA,NA,NA,4
Maharashtra-S13,Raigad-GEN,S13_32,Polling Station - Number,NA,NA,NA,2185
Maharashtra-S13,Raigad-GEN,S13_32,Polling Station - Average Electors Per Polling,NA,NA,NA,764
Maharashtra-S13,Raigad-GEN,S13_32,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Maharashtra-S13,Raigad-GEN,S13_32,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Maharashtra-S13,Raigad-GEN,S13_32,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Maharashtra-S13,Raigad-GEN,S13_32,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Maharashtra-S13,Raigad-GEN,S13_32,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Maharashtra-S13,Raigad-GEN,S13_32,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Maharashtra-S13,Raigad-GEN,S13_32,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Maharashtra-S13,Raigad-GEN,S13_32,Result - Winner - Votes ,NA,NA,NA,477005
Maharashtra-S13,Raigad-GEN,S13_32,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Maharashtra-S13,Raigad-GEN,S13_32,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,425568
Maharashtra-S13,Raigad-GEN,S13_32,Result - Candidate Votes ,NA,NA,NA,NA
Maharashtra-S13,Raigad-GEN,S13_32,Result - Votes- Margin,NA,NA,NA,82784
Maharashtra-S13,Maval-GEN,S13_33,Candidates - Nominated,37,1,0,38
Maharashtra-S13,Maval-GEN,S13_33,Candidates - Nomination Rejected,3,0,0,3
Maharashtra-S13,Maval-GEN,S13_33,Candidates - Withdrawn,2,0,0,2
Maharashtra-S13,Maval-GEN,S13_33,Candidates - Contested,32,1,0,33
Maharashtra-S13,Maval-GEN,S13_33,Candidates - Forfeited Deposit,30,1,0,31
Maharashtra-S13,Maval-GEN,S13_33,Electors - General,1348644,1235510,173,2584327
Maharashtra-S13,Maval-GEN,S13_33,Electors - Overseas,540,151,0,691
Maharashtra-S13,Maval-GEN,S13_33,Electors - Service,708,50,0,758
Maharashtra-S13,Maval-GEN,S13_33,Electors - Total,1349892,1235711,173,2585776
Maharashtra-S13,Maval-GEN,S13_33,Voters - General,777742,640650,46,1418438
Maharashtra-S13,Maval-GEN,S13_33,Voters - Overseas,0,0,0,0
Maharashtra-S13,Maval-GEN,S13_33,Voters - Proxy,NA,NA,NA,0
Maharashtra-S13,Maval-GEN,S13_33,Voters - Postal,NA,NA,NA,1789
Maharashtra-S13,Maval-GEN,S13_33,Voters - Total,NA,NA,NA,1420227
Maharashtra-S13,Maval-GEN,S13_33,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,572
Maharashtra-S13,Maval-GEN,S13_33,Voters - Polling Percentage,NA,NA,NA,54.92
Maharashtra-S13,Maval-GEN,S13_33,Votes - Total Votes Polled On Evm,NA,NA,NA,1418439
Maharashtra-S13,Maval-GEN,S13_33,Votes - Total Deducted Votes From Evm,NA,NA,NA,17302
Maharashtra-S13,Maval-GEN,S13_33,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1401137
Maharashtra-S13,Maval-GEN,S13_33,Votes - Postal Votes Counted,NA,NA,NA,1789
Maharashtra-S13,Maval-GEN,S13_33,Votes - Postal Votes Deducted,NA,NA,NA,285
Maharashtra-S13,Maval-GEN,S13_33,Votes - Valid Postal Votes,NA,NA,NA,1504
Maharashtra-S13,Maval-GEN,S13_33,Votes - Total Valid Votes Polled,NA,NA,NA,1402641
Maharashtra-S13,Maval-GEN,S13_33,Votes - Test Votes Polled On Evm,NA,NA,NA,1
Maharashtra-S13,Maval-GEN,S13_33,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,16760
Maharashtra-S13,Maval-GEN,S13_33,Votes - Tendered Votes,NA,NA,NA,218
Maharashtra-S13,Maval-GEN,S13_33,Polling Station - Number,NA,NA,NA,2566
Maharashtra-S13,Maval-GEN,S13_33,Polling Station - Average Electors Per Polling,NA,NA,NA,1008
Maharashtra-S13,Maval-GEN,S13_33,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Maharashtra-S13,Maval-GEN,S13_33,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Maharashtra-S13,Maval-GEN,S13_33,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Maharashtra-S13,Maval-GEN,S13_33,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Maharashtra-S13,Maval-GEN,S13_33,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Maharashtra-S13,Maval-GEN,S13_33,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Maharashtra-S13,Maval-GEN,S13_33,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Maharashtra-S13,Maval-GEN,S13_33,Result - Winner - Votes ,NA,NA,NA,477005
Maharashtra-S13,Maval-GEN,S13_33,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Maharashtra-S13,Maval-GEN,S13_33,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,596217
Maharashtra-S13,Maval-GEN,S13_33,Result - Candidate Votes ,NA,NA,NA,NA
Maharashtra-S13,Maval-GEN,S13_33,Result - Votes- Margin,NA,NA,NA,96615
Maharashtra-S13,Pune-GEN,S13_34,Candidates - Nominated,37,5,0,42
Maharashtra-S13,Pune-GEN,S13_34,Candidates - Nomination Rejected,0,0,0,0
Maharashtra-S13,Pune-GEN,S13_34,Candidates - Withdrawn,5,2,0,7
Maharashtra-S13,Pune-GEN,S13_34,Candidates - Contested,32,3,0,35
Maharashtra-S13,Pune-GEN,S13_34,Candidates - Forfeited Deposit,30,3,0,33
Maharashtra-S13,Pune-GEN,S13_34,Electors - General,1057228,1002796,324,2060348
Maharashtra-S13,Pune-GEN,S13_34,Electors - Overseas,642,286,0,928
Maharashtra-S13,Pune-GEN,S13_34,Electors - Service,772,124,0,896
Maharashtra-S13,Pune-GEN,S13_34,Electors - Total,1058642,1003206,324,2062172
Maharashtra-S13,Pune-GEN,S13_34,Voters - General,584504,519078,89,1103671
Maharashtra-S13,Pune-GEN,S13_34,Voters - Overseas,0,0,0,0
Maharashtra-S13,Pune-GEN,S13_34,Voters - Proxy,NA,NA,NA,0
Maharashtra-S13,Pune-GEN,S13_34,Voters - Postal,NA,NA,NA,1098
Maharashtra-S13,Pune-GEN,S13_34,Voters - Total,NA,NA,NA,1104769
Maharashtra-S13,Pune-GEN,S13_34,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,0
Maharashtra-S13,Pune-GEN,S13_34,Voters - Polling Percentage,NA,NA,NA,53.57
Maharashtra-S13,Pune-GEN,S13_34,Votes - Total Votes Polled On Evm,NA,NA,NA,1103671
Maharashtra-S13,Pune-GEN,S13_34,Votes - Total Deducted Votes From Evm,NA,NA,NA,7449
Maharashtra-S13,Pune-GEN,S13_34,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1096222
Maharashtra-S13,Pune-GEN,S13_34,Votes - Postal Votes Counted,NA,NA,NA,1098
Maharashtra-S13,Pune-GEN,S13_34,Votes - Postal Votes Deducted,NA,NA,NA,208
Maharashtra-S13,Pune-GEN,S13_34,Votes - Valid Postal Votes,NA,NA,NA,890
Maharashtra-S13,Pune-GEN,S13_34,Votes - Total Valid Votes Polled,NA,NA,NA,1097112
Maharashtra-S13,Pune-GEN,S13_34,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Maharashtra-S13,Pune-GEN,S13_34,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,7460
Maharashtra-S13,Pune-GEN,S13_34,Votes - Tendered Votes,NA,NA,NA,540
Maharashtra-S13,Pune-GEN,S13_34,Polling Station - Number,NA,NA,NA,2018
Maharashtra-S13,Pune-GEN,S13_34,Polling Station - Average Electors Per Polling,NA,NA,NA,1022
Maharashtra-S13,Pune-GEN,S13_34,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Maharashtra-S13,Pune-GEN,S13_34,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Maharashtra-S13,Pune-GEN,S13_34,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Maharashtra-S13,Pune-GEN,S13_34,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Maharashtra-S13,Pune-GEN,S13_34,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Maharashtra-S13,Pune-GEN,S13_34,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Maharashtra-S13,Pune-GEN,S13_34,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Maharashtra-S13,Pune-GEN,S13_34,Result - Winner - Votes ,NA,NA,NA,477005
Maharashtra-S13,Pune-GEN,S13_34,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Maharashtra-S13,Pune-GEN,S13_34,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,461690
Maharashtra-S13,Pune-GEN,S13_34,Result - Candidate Votes ,NA,NA,NA,NA
Maharashtra-S13,Pune-GEN,S13_34,Result - Votes- Margin,NA,NA,NA,123038
Maharashtra-S13,Baramati-GEN,S13_35,Candidates - Nominated,42,9,0,51
Maharashtra-S13,Baramati-GEN,S13_35,Candidates - Nomination Rejected,5,0,0,5
Maharashtra-S13,Baramati-GEN,S13_35,Candidates - Withdrawn,7,1,0,8
Maharashtra-S13,Baramati-GEN,S13_35,Candidates - Contested,30,8,0,38
Maharashtra-S13,Baramati-GEN,S13_35,Candidates - Forfeited Deposit,30,6,0,36
Maharashtra-S13,Baramati-GEN,S13_35,Electors - General,1241945,1130607,116,2372668
Maharashtra-S13,Baramati-GEN,S13_35,Electors - Overseas,0,0,0,0
Maharashtra-S13,Baramati-GEN,S13_35,Electors - Service,2140,76,0,2216
Maharashtra-S13,Baramati-GEN,S13_35,Electors - Total,1244085,1130683,116,2374884
Maharashtra-S13,Baramati-GEN,S13_35,Voters - General,774501,637313,19,1411833
Maharashtra-S13,Baramati-GEN,S13_35,Voters - Overseas,0,0,0,0
Maharashtra-S13,Baramati-GEN,S13_35,Voters - Proxy,NA,NA,NA,0
Maharashtra-S13,Baramati-GEN,S13_35,Voters - Postal,NA,NA,NA,2201
Maharashtra-S13,Baramati-GEN,S13_35,Voters - Total,NA,NA,NA,1414034
Maharashtra-S13,Baramati-GEN,S13_35,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,1159
Maharashtra-S13,Baramati-GEN,S13_35,Voters - Polling Percentage,NA,NA,NA,59.54
Maharashtra-S13,Baramati-GEN,S13_35,Votes - Total Votes Polled On Evm,NA,NA,NA,1411833
Maharashtra-S13,Baramati-GEN,S13_35,Votes - Total Deducted Votes From Evm,NA,NA,NA,10289
Maharashtra-S13,Baramati-GEN,S13_35,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1401544
Maharashtra-S13,Baramati-GEN,S13_35,Votes - Postal Votes Counted,NA,NA,NA,2201
Maharashtra-S13,Baramati-GEN,S13_35,Votes - Postal Votes Deducted,NA,NA,NA,547
Maharashtra-S13,Baramati-GEN,S13_35,Votes - Valid Postal Votes,NA,NA,NA,1654
Maharashtra-S13,Baramati-GEN,S13_35,Votes - Total Valid Votes Polled,NA,NA,NA,1403198
Maharashtra-S13,Baramati-GEN,S13_35,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Maharashtra-S13,Baramati-GEN,S13_35,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,9151
Maharashtra-S13,Baramati-GEN,S13_35,Votes - Tendered Votes,NA,NA,NA,105
Maharashtra-S13,Baramati-GEN,S13_35,Polling Station - Number,NA,NA,NA,2516
Maharashtra-S13,Baramati-GEN,S13_35,Polling Station - Average Electors Per Polling,NA,NA,NA,944
Maharashtra-S13,Baramati-GEN,S13_35,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Maharashtra-S13,Baramati-GEN,S13_35,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Maharashtra-S13,Baramati-GEN,S13_35,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Maharashtra-S13,Baramati-GEN,S13_35,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Maharashtra-S13,Baramati-GEN,S13_35,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Maharashtra-S13,Baramati-GEN,S13_35,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Maharashtra-S13,Baramati-GEN,S13_35,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Maharashtra-S13,Baramati-GEN,S13_35,Result - Winner - Votes ,NA,NA,NA,477005
Maharashtra-S13,Baramati-GEN,S13_35,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Maharashtra-S13,Baramati-GEN,S13_35,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,573979
Maharashtra-S13,Baramati-GEN,S13_35,Result - Candidate Votes ,NA,NA,NA,NA
Maharashtra-S13,Baramati-GEN,S13_35,Result - Votes- Margin,NA,NA,NA,158333
Maharashtra-S13,Shirur-GEN,S13_36,Candidates - Nominated,41,5,0,46
Maharashtra-S13,Shirur-GEN,S13_36,Candidates - Nomination Rejected,8,3,0,11
Maharashtra-S13,Shirur-GEN,S13_36,Candidates - Withdrawn,2,1,0,3
Maharashtra-S13,Shirur-GEN,S13_36,Candidates - Contested,31,1,0,32
Maharashtra-S13,Shirur-GEN,S13_36,Candidates - Forfeited Deposit,29,1,0,30
Maharashtra-S13,Shirur-GEN,S13_36,Electors - General,1336761,1202653,203,2539617
Maharashtra-S13,Shirur-GEN,S13_36,Electors - Overseas,59,26,0,85
Maharashtra-S13,Shirur-GEN,S13_36,Electors - Service,1926,122,0,2048
Maharashtra-S13,Shirur-GEN,S13_36,Electors - Total,1338746,1202801,203,2541750
Maharashtra-S13,Shirur-GEN,S13_36,Voters - General,773974,601591,33,1375598
Maharashtra-S13,Shirur-GEN,S13_36,Voters - Overseas,0,0,0,0
Maharashtra-S13,Shirur-GEN,S13_36,Voters - Proxy,NA,NA,NA,0
Maharashtra-S13,Shirur-GEN,S13_36,Voters - Postal,NA,NA,NA,2093
Maharashtra-S13,Shirur-GEN,S13_36,Voters - Total,NA,NA,NA,1377691
Maharashtra-S13,Shirur-GEN,S13_36,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,2801
Maharashtra-S13,Shirur-GEN,S13_36,Voters - Polling Percentage,NA,NA,NA,54.2
Maharashtra-S13,Shirur-GEN,S13_36,Votes - Total Votes Polled On Evm,NA,NA,NA,1375598
Maharashtra-S13,Shirur-GEN,S13_36,Votes - Total Deducted Votes From Evm,NA,NA,NA,12435
Maharashtra-S13,Shirur-GEN,S13_36,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1363163
Maharashtra-S13,Shirur-GEN,S13_36,Votes - Postal Votes Counted,NA,NA,NA,2093
Maharashtra-S13,Shirur-GEN,S13_36,Votes - Postal Votes Deducted,NA,NA,NA,453
Maharashtra-S13,Shirur-GEN,S13_36,Votes - Valid Postal Votes,NA,NA,NA,1640
Maharashtra-S13,Shirur-GEN,S13_36,Votes - Total Valid Votes Polled,NA,NA,NA,1364803
Maharashtra-S13,Shirur-GEN,S13_36,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Maharashtra-S13,Shirur-GEN,S13_36,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,9661
Maharashtra-S13,Shirur-GEN,S13_36,Votes - Tendered Votes,NA,NA,NA,117
Maharashtra-S13,Shirur-GEN,S13_36,Polling Station - Number,NA,NA,NA,2509
Maharashtra-S13,Shirur-GEN,S13_36,Polling Station - Average Electors Per Polling,NA,NA,NA,1013
Maharashtra-S13,Shirur-GEN,S13_36,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Maharashtra-S13,Shirur-GEN,S13_36,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Maharashtra-S13,Shirur-GEN,S13_36,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Maharashtra-S13,Shirur-GEN,S13_36,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Maharashtra-S13,Shirur-GEN,S13_36,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Maharashtra-S13,Shirur-GEN,S13_36,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Maharashtra-S13,Shirur-GEN,S13_36,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Maharashtra-S13,Shirur-GEN,S13_36,Result - Winner - Votes ,NA,NA,NA,477005
Maharashtra-S13,Shirur-GEN,S13_36,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Maharashtra-S13,Shirur-GEN,S13_36,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,557741
Maharashtra-S13,Shirur-GEN,S13_36,Result - Candidate Votes ,NA,NA,NA,NA
Maharashtra-S13,Shirur-GEN,S13_36,Result - Votes- Margin,NA,NA,NA,140951
Maharashtra-S13,Ahmednagar-GEN,S13_37,Candidates - Nominated,37,5,0,42
Maharashtra-S13,Ahmednagar-GEN,S13_37,Candidates - Nomination Rejected,6,0,0,6
Maharashtra-S13,Ahmednagar-GEN,S13_37,Candidates - Withdrawn,7,4,0,11
Maharashtra-S13,Ahmednagar-GEN,S13_37,Candidates - Contested,24,1,0,25
Maharashtra-S13,Ahmednagar-GEN,S13_37,Candidates - Forfeited Deposit,22,1,0,23
Maharashtra-S13,Ahmednagar-GEN,S13_37,Electors - General,1032943,948800,119,1981862
Maharashtra-S13,Ahmednagar-GEN,S13_37,Electors - Overseas,3,1,0,4
Maharashtra-S13,Ahmednagar-GEN,S13_37,Electors - Service,6847,221,0,7068
Maharashtra-S13,Ahmednagar-GEN,S13_37,Electors - Total,1039793,949022,119,1988934
Maharashtra-S13,Ahmednagar-GEN,S13_37,Voters - General,721432,598835,51,1320318
Maharashtra-S13,Ahmednagar-GEN,S13_37,Voters - Overseas,0,0,0,0
Maharashtra-S13,Ahmednagar-GEN,S13_37,Voters - Proxy,NA,NA,NA,0
Maharashtra-S13,Ahmednagar-GEN,S13_37,Voters - Postal,NA,NA,NA,6812
Maharashtra-S13,Ahmednagar-GEN,S13_37,Voters - Total,NA,NA,NA,1327130
Maharashtra-S13,Ahmednagar-GEN,S13_37,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,0
Maharashtra-S13,Ahmednagar-GEN,S13_37,Voters - Polling Percentage,NA,NA,NA,66.73
Maharashtra-S13,Ahmednagar-GEN,S13_37,Votes - Total Votes Polled On Evm,NA,NA,NA,1320318
Maharashtra-S13,Ahmednagar-GEN,S13_37,Votes - Total Deducted Votes From Evm,NA,NA,NA,3254
Maharashtra-S13,Ahmednagar-GEN,S13_37,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1317064
Maharashtra-S13,Ahmednagar-GEN,S13_37,Votes - Postal Votes Counted,NA,NA,NA,6812
Maharashtra-S13,Ahmednagar-GEN,S13_37,Votes - Postal Votes Deducted,NA,NA,NA,1681
Maharashtra-S13,Ahmednagar-GEN,S13_37,Votes - Valid Postal Votes,NA,NA,NA,5131
Maharashtra-S13,Ahmednagar-GEN,S13_37,Votes - Total Valid Votes Polled,NA,NA,NA,1322195
Maharashtra-S13,Ahmednagar-GEN,S13_37,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Maharashtra-S13,Ahmednagar-GEN,S13_37,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,3282
Maharashtra-S13,Ahmednagar-GEN,S13_37,Votes - Tendered Votes,NA,NA,NA,32
Maharashtra-S13,Ahmednagar-GEN,S13_37,Polling Station - Number,NA,NA,NA,2026
Maharashtra-S13,Ahmednagar-GEN,S13_37,Polling Station - Average Electors Per Polling,NA,NA,NA,982
Maharashtra-S13,Ahmednagar-GEN,S13_37,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Maharashtra-S13,Ahmednagar-GEN,S13_37,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Maharashtra-S13,Ahmednagar-GEN,S13_37,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Maharashtra-S13,Ahmednagar-GEN,S13_37,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Maharashtra-S13,Ahmednagar-GEN,S13_37,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Maharashtra-S13,Ahmednagar-GEN,S13_37,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Maharashtra-S13,Ahmednagar-GEN,S13_37,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Maharashtra-S13,Ahmednagar-GEN,S13_37,Result - Winner - Votes ,NA,NA,NA,477005
Maharashtra-S13,Ahmednagar-GEN,S13_37,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Maharashtra-S13,Ahmednagar-GEN,S13_37,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,595868
Maharashtra-S13,Ahmednagar-GEN,S13_37,Result - Candidate Votes ,NA,NA,NA,NA
Maharashtra-S13,Ahmednagar-GEN,S13_37,Result - Votes- Margin,NA,NA,NA,28929
Maharashtra-S13,Shirdi -SC,S13_38,Candidates - Nominated,28,3,0,31
Maharashtra-S13,Shirdi -SC,S13_38,Candidates - Nomination Rejected,8,1,0,9
Maharashtra-S13,Shirdi -SC,S13_38,Candidates - Withdrawn,1,1,0,2
Maharashtra-S13,Shirdi -SC,S13_38,Candidates - Contested,19,1,0,20
Maharashtra-S13,Shirdi -SC,S13_38,Candidates - Forfeited Deposit,17,1,0,18
Maharashtra-S13,Shirdi -SC,S13_38,Electors - General,864573,812684,78,1677335
Maharashtra-S13,Shirdi -SC,S13_38,Electors - Overseas,0,0,0,0
Maharashtra-S13,Shirdi -SC,S13_38,Electors - Service,2642,90,0,2732
Maharashtra-S13,Shirdi -SC,S13_38,Electors - Total,867215,812774,78,1680067
Maharashtra-S13,Shirdi -SC,S13_38,Voters - General,580254,477040,34,1057328
Maharashtra-S13,Shirdi -SC,S13_38,Voters - Overseas,0,0,0,0
Maharashtra-S13,Shirdi -SC,S13_38,Voters - Proxy,NA,NA,NA,0
Maharashtra-S13,Shirdi -SC,S13_38,Voters - Postal,NA,NA,NA,3090
Maharashtra-S13,Shirdi -SC,S13_38,Voters - Total,NA,NA,NA,1060418
Maharashtra-S13,Shirdi -SC,S13_38,Voters - Votes Not Counted From Cu(S) As Per Eci Instructions,NA,NA,NA,0
Maharashtra-S13,Shirdi -SC,S13_38,Voters - Polling Percentage,NA,NA,NA,63.12
Maharashtra-S13,Shirdi -SC,S13_38,Votes - Total Votes Polled On Evm,NA,NA,NA,1057328
Maharashtra-S13,Shirdi -SC,S13_38,Votes - Total Deducted Votes From Evm,NA,NA,NA,5326
Maharashtra-S13,Shirdi -SC,S13_38,Votes - Total Valid Votes Polled On Evm,NA,NA,NA,1052002
Maharashtra-S13,Shirdi -SC,S13_38,Votes - Postal Votes Counted,NA,NA,NA,3090
Maharashtra-S13,Shirdi -SC,S13_38,Votes - Postal Votes Deducted,NA,NA,NA,608
Maharashtra-S13,Shirdi -SC,S13_38,Votes - Valid Postal Votes,NA,NA,NA,2482
Maharashtra-S13,Shirdi -SC,S13_38,Votes - Total Valid Votes Polled,NA,NA,NA,1054484
Maharashtra-S13,Shirdi -SC,S13_38,Votes - Test Votes Polled On Evm,NA,NA,NA,0
Maharashtra-S13,Shirdi -SC,S13_38,Votes - Votes Polled For 'Nota'(Including Postal),NA,NA,NA,5380
Maharashtra-S13,Shirdi -SC,S13_38,Votes - Tendered Votes,NA,NA,NA,18
Maharashtra-S13,Shirdi -SC,S13_38,Polling Station - Number,NA,NA,NA,1708
Maharashtra-S13,Shirdi -SC,S13_38,Polling Station - Average Electors Per Polling,NA,NA,NA,984
Maharashtra-S13,Shirdi -SC,S13_38,Polling Station - Dates(S) Of Re-Poll If Any,NA,NA,NA,NA
Maharashtra-S13,Shirdi -SC,S13_38,Polling Station - Numbers Of Polling Stations Where Re-Poll Was Order,NA,NA,NA,NA
Maharashtra-S13,Shirdi -SC,S13_38,Dates - Polling Date - 13/05/2024,NA,NA,NA,NA
Maharashtra-S13,Shirdi -SC,S13_38,Dates - Counting Date - 04/06/2024,NA,NA,NA,NA
Maharashtra-S13,Shirdi -SC,S13_38,"Dates - Declaration Of
Result Date - 04/06/2024",NA,NA,NA,NA
Maharashtra-S13,Shirdi -SC,S13_38,Result - Party-Winner: - Yuvajana Sramika Rythu Congress Party,NA,NA,NA,NA
Maharashtra-S13,Shirdi -SC,S13_38,Result - Candidate -Winner: - Gumma Thanuja Rani,NA,NA,NA,NA
Maharashtra-S13,Shirdi -SC,S13_38,Result - Winner - Votes ,NA,NA,NA,477005
Maharashtra-S13,Shirdi -SC,S13_38,Result - Party Runner-Up: - Bharatiya Janata Party,NA,NA,NA,NA
Maharashtra-S13,Shirdi -SC,S13_38,Result - Candidate Runner-Up: - Kothapalli Geetha,NA,NA,NA,426371
Maharashtra-S13,Shirdi -SC,S13_38,Result - Candidate Votes ,NA,NA,NA,NA
